item,cuisine,cholesterol,ash,carotene,vit_a,vit_e,thiamin,riboflavin,niacin,vit_c,calcium,potassium,magnesium,iron,zinc,selenium,copper,manganese,iodine,mono,poly,health_star,calories
Egg White Pigeon Fillets,Jiangsu cuisine,27.72,0.49633333333333335,0.0,39.805,0.5392,0.26198,0.20762,4.131266666666667,16.298333333333336,18.334,76.31233333333334,18.089333333333332,1.8852,0.42099333333333333,3.2998666666666665,0.08630666666666666,0.03884666666666667,0.42,0.0,0.564,5,109.43220466666666
Fresh Pepper Fish Slices,Sichuan cuisine,49.88,1.78715,10.13375,16.8175,0.1875,0.03221875,0.09572875,1.80815,8.864125,27.627625,209.2355,21.89425,1.1767375,0.57133125,4.5964125,0.05306,0.09186,0.03125,1.3795731219222787,1.0725930292876587,3,147.10061625
Mubi Pastry,Fujian cuisine,0.0,0.0,0.0,0.0,1.5838333333333334,0.15833333333333333,0.09000000000000001,1.7916666666666667,0.0,20.900000000000002,88.38333333333333,20.883333333333333,0.835,0.5948333333333333,0.0,0.4191666666666667,0.5005000000000001,0.0,2.2333333333333334,2.3816666666666664,5,573.8429833333333
Pan-Fried Egg and Tofu Paste,Hunan cuisine,184.29999999999998,0.12,0.0,89.64999999999999,3.483366666666667,0.06495666666666666,0.1444266666666667,2.8872999999999998,2.9,54.802,188.8853333333333,89.82466666666666,3.7147666666666663,1.18063,4.4856,0.09268666666666665,0.13535666666666663,3.94,0.9476666666666667,1.9603333333333335,2,245.23495233333333
Eight-Treasure Soft-Shelled Turtle,Jiangsu cuisine,142.2875,0.749375,0.0,193.1809375,4.46644375,0.386896875,0.3297125,9.20940625,7.6278125,124.12625,303.283125,44.313125,5.3753125,3.8700375,25.0996875,0.24488125,0.204528125,1.315,0.88,0.99625,2,447.41068875
Five-Flavor Celery,Jiangsu cuisine,1.65,1.895,0.0,126.6135,1.63869,0.08879,0.184185,1.3862,14.5,147.548,66.443,21.787,1.4813,0.886875,2.0549999999999997,0.014865,0.081535,4.33,0.927,0.941,5,144.7623
Mapo Tofu,Hunan cuisine,33.333333333333336,0.5499999999999999,0.0,12.853188522848576,3.4082185065841735,0.21500825153310887,0.13712265499238643,2.59711120272492,5.2316666666666665,57.04966315578983,177.6225883856175,60.03200048217377,2.778419175205355,1.8775507477467845,6.407913401906947,0.04118861030804607,0.16964930509513185,1.92,3.8973333333333335,2.284666666666667,2,287.4790342039922
Crispy Skin Beef,Fujian cuisine,75.3,1.6340000000000001,0.0,97.95666666666666,1.5835666666666668,0.17798000000000003,0.2543033333333334,6.011433333333334,15.766666666666666,55.157333333333334,241.399,31.194333333333333,3.0325333333333333,4.502026666666667,0.26853333333333335,0.16272333333333333,0.13229666666666667,0.049999999999999996,13.326666666666666,0.7599999999999999,2,513.646133
Sweet and Sour Stick Fish,Shandong cuisine,164.46666666666667,0.156,0.0,41.986666666666665,2.262,0.18473333333333333,0.11723333333333334,3.3813333333333335,6.673333333333333,105.60333333333334,281.56333333333333,38.06333333333333,1.9416666666666664,1.4059,60.274,0.06816666666666667,0.0593,0.08333333333333333,2.1533333333333333,1.6413333333333329,2,280.55572666666666
Sautéed Sliced Shellfish,Zhejiang cuisine,9.3,0.09555,0.0,10.845,1.02285,0.0831,0.028605,1.04385,1.635,3.6675,38.949,3.996,0.5229,0.231675,0.8325,0.02028,0.04599,0.798,0.105,0.0525,4,80.7087465
Agate Wild Duck Slices,Zhejiang cuisine,25.8,0.36800000000000005,0.0,10.23,11.457,0.28924,0.30206666666666665,3.9425666666666666,1.5199999999999998,62.031666666666666,244.02683333333334,65.95166666666667,8.428716666666666,2.37168,1.42,1.03848,1.7660099999999999,0.2916666666666667,4.043,5.6739999999999995,4,296.91272733333335
Diced Meat in Sauce,Hunan cuisine,38.28333333333333,0.225,0.0,32.163333333333334,4.040883333333333,0.14121666666666668,0.1178,1.8762333333333334,43.083333333333336,80.31,121.71666666666665,31.584999999999997,2.9525,1.3348333333333333,7.480333333333333,0.09551666666666668,0.3159,0.5750000000000001,0.501,0.862,2,278.4270333333333
Stir-fried Tofu Skin with Pork,Sichuan cuisine,33.32,3.4198,6.459999999999999,13.26,0.0,0.12716,0.06794,1.2376,0.152,50.178,374.914,47.304,10.491200000000001,2.51756,4.7968,0.84716,1.6709399999999999,0.024,4.959532310957133,3.855946234910209,2,441.14667799999995
Golden Cup Fresh Scallop Dices,Zhejiang cuisine,17.854,0.0,0.0,10.133333333333333,1.27856,0.19838,0.08923333333333333,2.542733333333333,1.4933333333333334,83.54366666666667,178.66049999999998,25.099999999999998,1.5386833333333334,0.9093833333333333,9.469,0.3613866666666667,0.09852666666666667,15.290333333333335,0.11153333333333333,0.2614,3,148.76427533333333
Phoenix Gallbladder Green Vegetables,Fujian cuisine,217.89999999999998,3.1333333333333333,0.0,303.44,1.8440666666666665,0.24346666666666664,0.3074333333333334,7.975666666666666,23.346666666666668,97.19333333333333,267.79333333333335,45.24666666666667,3.045666666666667,2.165766666666667,11.866666666666667,0.16080000000000003,0.2581,0.5,0.7400000000000001,0.2833333333333333,2,140.63237999999998
Three-shred Mixed Jellyfish Skin,Zhejiang cuisine,16.275,0.1425,0.0,13.8,3.864075,0.13210500000000006,0.068475,2.1012,3.165,101.202,75.46575,95.1615,4.174425,0.61125,13.8399,0.171945,1.39332,0.639,1.0785,1.059,3,109.7637375
Three-shred Mixed Razor Clams,Zhejiang cuisine,209.6925,0.17155,1150.0,287.2325,1.762275,0.166525,0.31238,3.379525,24.8625,259.1725,247.97075,78.094,53.709925,3.6003249999999993,87.42675,0.61452,18.728264999999993,0.5625,0.155,0.30325,3,93.0877515
Imperial Concubine Sauce Beef Tripe,Fujian cuisine,130.83333333333334,0.016666666666666666,0.0,3.0433333333333334,1.3310066666666667,0.14870000000000003,0.3067166666666667,1.3864333333333334,0.0,73.36733333333333,223.11133333333336,38.70633333333333,4.5818,12.214253333333334,8.2565,0.06342333333333333,0.18273000000000003,0.245,2.7276666666666665,1.8563333333333334,2,250.37154033333331
Stir-Fried Whitebait with Eggs,Zhejiang cuisine,519.1999999999999,0.6818,69.0,204.92999999999998,2.5539333333333327,0.11847333333333333,0.38568,1.9938666666666667,2.9499999999999997,130.98666666666665,238.2605,39.19566666666667,2.7313500000000004,1.544146666666667,10.639666666666667,0.12419999999999999,0.08978333333333333,0.081,0.123,0.286,2,187.65053133333333
Cherry Meat Puff,Jiangsu cuisine,106.33333333333333,1.8826787227000947,0.0,342.35510263619364,4.352992336108397,1.7095565999761348,0.7553405361111397,11.180208661851145,49.72717472118043,53.4893199095786,384.10337331529735,67.38129661279883,6.091846537201113,6.0059079267058495,19.586666666666666,0.16893333333333335,0.5580666666666666,0.6749999999999999,13.471666666666666,3.72012230982697,1,480.4734680557217
Hundred Flowers Tofu,Sichuan cuisine,247.67999999999998,6.247966666666667,2.66,49.536,0.0,0.08281000000000001,0.06321,0.2265,0.6970000000000001,501.4156666666667,471.18533333333335,90.34566666666666,6.3187,3.474413333333333,32.911233333333335,0.94606,0.78382,0.0,2.1947255531442162,1.70635922960132,3,235.05020633333334
Kung Pao Triangular Tofu,Hunan cuisine,2.5500000000000003,0.379,0.0,26.156333333333333,18.62980333333333,0.21728666666666666,0.10743000000000001,3.9243,23.349999999999998,236.36066666666667,351.25399999999996,106.541,4.104233333333333,2.0065666666666666,5.508666666666667,0.05992,0.49496333333333337,4.0633333333333335,11.441,12.019666666666666,2,467.06097
Stir-Fried Preserved Chicken Gizzards with Bird's Eye Chilies,Hunan cuisine,95.53333333333335,1.5833333333333333,0.0,23.113333333333333,2.9328833333333333,0.12666666666666668,0.20500000000000004,11.049999999999999,5.166666666666667,46.35166666666667,256.4316666666667,37.945,1.5598333333333334,2.1857166666666665,18.266666666666666,0.0021500000000000004,0.024000000000000004,0.7200000000000001,2.164,1.2463333333333333,4,231.05046166666668
Flower Dices Gathering,Fujian cuisine,0.08333333333333333,0.5963333333333333,0.0,414.26666666666665,2.3791333333333333,0.050333333333333334,0.051300000000000005,0.9578333333333333,61.48333333333333,29.14833333333333,50.92666666666667,17.616666666666667,0.6843333333333333,0.38630000000000003,0.3283333333333333,0.009933333333333334,0.011516666666666666,14.711666666666666,0.8646666666666666,0.9155000000000001,5,151.66541666666666
Clear Soup Slippery Duck Balls,Hunan cuisine,122.69666666666666,1.7166666666666668,0.0,227.55700000000002,1.88307,0.39154333333333335,0.6327266666666667,15.7911,21.144000000000002,120.51066666666667,466.92233333333337,37.838,6.229166666666667,1.7590199999999998,7.7458,0.39415,0.49625,20.273333333333333,0.5333333333333333,0.18333333333333335,1,484.853086
Fragrant Crispy Crucian Carp,Jiangsu cuisine,106.66666666666667,2.0668333333333333,0.0,35.199999999999996,3.5496166666666666,0.9329999999999999,0.2646833333333333,4.510833333333333,5.55,179.14333333333332,303.47499999999997,53.46666666666667,4.183166666666667,3.45805,1.36,0.09631666666666666,0.5582833333333334,0.09999999999999999,1.7306666666666668,1.8463333333333332,2,267.6879666666666
Steamed Jiali Fish,Cantonese cuisine,63.5,0.35212,65.166,49.8,1.4460000000000002,0.10020500000000002,0.019544,0.87844,3.1379,55.3284,663.5797,52.4822,0.67179,0.835691,1.29281,0.020108,0.162024,0.18,1.4966774592396628,1.1636395232429482,4,222.2223673
Nanjing Meatball,Jiangsu cuisine,196.9,0.511625,276.15,86.82,1.56975,0.498125,0.3117375,5.813375,19.29,62.77875,172.7635,27.1435,3.83505,3.8743875,18.64425,0.122605,0.0857,0.24899999999999997,2.823,0.828,1,492.49146625
Pan-fried and Braised Bitter Gourd,Hunan cuisine,0.0,0.135,0.0,42.67,5.389175,0.1399,0.090625,1.434,130.45,69.65,56.8115,49.019,3.08245,0.397025,1.1775,0.04122000000000001,0.12815,1.466,1.7475,1.61175,5,91.7574775
Golden Needle Coriander Fish Slice Soup,Anhui cuisine,49.955000000000005,0.02816666666666667,0.0,14.0,1.5602411666666667,0.02921333333333333,0.06915333333333333,1.6961000000000002,1.9833333333333334,26.897183333333334,123.36559999999999,21.217616666666668,0.8591633333333334,0.5445571666666666,3.960366666666667,0.033805833333333334,0.047800666666666665,0.35250000000000004,0.5120399999999999,1.0112633333333334,4,135.91078761666668
Farmhouse Knife-Board Cured Meat,Anhui cuisine,38.666666666666664,0.049999999999999996,0.0,167.23,0.9352999999999999,0.5613666666666667,0.17716666666666667,4.516666666666667,38.11333333333334,87.94666666666666,258.68833333333333,54.01,1.8535000000000001,1.4055,8.188,0.09129999999999999,0.07746666666666667,3.6533333333333338,2.223333333333333,1.5223333333333333,2,114.28661333333334
Liang King Fish,Jiangsu cuisine,101.64999999999999,0.42583333333333334,0.0,36.625416666666666,6.416708333333333,0.2508666666666667,0.21685,9.7264,4.12375,87.05333333333333,386.84083333333336,70.43916666666667,2.8757916666666667,1.4752916666666664,81.47666666666667,0.12619166666666667,0.24413333333333334,66.94833333333334,5.363333333333333,5.398333333333333,2,418.88852833333334
Oyster Sauce Tofu,Cantonese cuisine,0.225,2.3152,22.995,0.0,0.01125,0.00274375,0.0108925,0.11445,0.574875,6.0485,37.694625,8.00775,0.2968375,0.20850625,0.0538625,0.0253175,0.05568,0.0075,0.8599114726685869,0.6685655415666856,3,57.248715625
Mother Sauce Whole Duck,Jiangsu cuisine,82.784,0.44299999999999995,441.84,118.675,4.381308,0.054079999999999996,0.25498,2.4455999999999998,33.549,93.4604,150.1794,17.0888,3.13532,1.635272,9.6976,0.02306,0.14723599999999998,0.45599999999999996,2.75216,0.96892,2,420.86972679999997
Noodles with Diced Eggplant,Fujian cuisine,171.6833333333333,1.05,0.0,126.03333333333335,2.601526666666667,0.29364666666666667,0.18905333333333332,1.6232,35.75,51.89833333333333,227.35433333333333,56.83133333333333,4.845899999999999,1.8781066666666666,24.416533333333334,0.1584,0.5364333333333333,13.14,1.3116666666666668,1.244,2,326.34509933333334
Slippery Braised Tenderloin,Shandong cuisine,2.1999999999999997,0.1095,0.0,7.079999999999999,1.1520666666666666,0.008533333333333334,0.04861666666666667,0.3885,2.966666666666667,9.195,13.074666666666666,4.709666666666666,0.30406666666666665,0.08673333333333333,0.34,0.00484,0.032016666666666665,0.24866666666666662,0.3793333333333333,0.45366666666666666,5,125.610035
Fried Fish Roll,Anhui cuisine,290.65875,0.0645,0.0,106.2129,14.472375,0.255859,0.20446650000000002,4.211505,1.69755,107.42935,336.44705,68.5735,7.09053,2.4998774999999998,20.0351,0.8174325,1.3812725,0.87425,8.5108,7.26835,1,458.0639823
Five-Spice Fried Fish Strips,Fujian cuisine,72.86666666666666,0.0,0.0,26.3,6.612616666666667,0.16098333333333334,0.09523333333333334,3.4085,2.8366666666666664,68.99333333333333,225.17333333333332,60.074999999999996,2.3596666666666666,1.3037666666666667,25.45783333333333,0.31578333333333336,0.31634999999999996,0.6566666666666666,11.496666666666668,8.903333333333334,2,511.46995833333335
Five Seeds Steamed Chicken,Jiangsu cuisine,100.8,2.2248,0.0,31.202999999999996,1.4777,0.15772999999999998,0.28958,10.5911,2.3632,24.381999999999998,345.021,40.8023,2.05951,2.38112,17.621000000000002,0.030333,0.18324000000000001,1.7848,5.1240000000000006,2.391,4,268.1448072
Fish Hidden in Lamb Square,Jiangsu cuisine,32.0,0.630625,0.0,13.14225,1.2739525,0.27779,0.074635,9.358512500000002,2.28125,53.27175,82.883,13.60825,2.904425,3.878225,4.84775,0.022115,0.02906,0.165,14.382,2.719,2,482.382065
Bamboo-made Noodles,Cantonese cuisine,217.294,4.06568,292.32,113.212,0.0,0.140184,0.142456,2.13784,34.746,82.8572,176.6136,34.6776,3.72908,1.853896,25.45836,0.199144,0.503872,0.048,0.7822130210540184,0.6081564075643446,2,235.1330756
Crispy Fried Spicy Snails,Hunan cuisine,77.54666666666667,0.041666666666666664,0.0,10.339,1.4589933333333331,0.012526666666666667,0.26117333333333337,2.0029666666666666,1.9000000000000001,144.77533333333335,104.94016666666666,162.63533333333334,2.25115,9.082033333333333,15.155666666666667,1.42003,1.06564,0.291,0.18800000000000003,0.24266666666666672,4,156.09050166666665
Golden Cake Taro Puree,Jiangsu cuisine,3.3000000000000003,1.8333333333333333,0.0,3.67,0.7949,0.3491666666666667,0.10916666666666668,2.0416666666666665,5.0,178.1833333333333,162.1,45.39666666666667,1.3563333333333334,0.4073333333333333,0.09999999999999999,0.23733333333333337,0.2239,0.0,0.6916666666666668,2.183333333333333,4,410.6577666666667
Sweet Sauce Braised Intestines,Shandong cuisine,465.06666666666666,0.24449999999999997,0.0,24.350000000000005,1.2674333333333332,0.0339,0.10498333333333333,0.668,5.8,53.76833333333334,129.83666666666667,19.141666666666666,3.545,3.2493,0.7506666666666666,0.0138,0.040716666666666665,4.17,1.3500000000000003,13.037333333333335,3,475.472575
Huainan Beef Soup,Anhui cuisine,235.8,0.75,48.618,27.612000000000002,2.782,0.148588,0.34111199999999997,17.093960000000003,1.3800000000000001,343.6504,627.0434,71.4036,8.98302,10.343235999999997,2.7151199999999998,0.19372400000000004,0.430588,7.731999999999999,5.66,7.290000000000001,2,557.8042988
Coal Prawns,Shandong cuisine,245.0,3.733333333333333,0.0,19.0,8.039056666666667,0.07526666666666666,0.011000000000000001,1.7621666666666667,4.75,43.737,253.12033333333332,66.24233333333333,1.2449333333333332,1.94891,38.398,0.017849999999999998,0.08274666666666666,33.553333333333335,1.6161333333333332,1.5805999999999998,2,208.47834566666666
Shrimp Roe with Winter Bamboo Shoot,Jiangsu cuisine,14.35793313691521,0.6031498770486805,0.0,15.423464083504125,0.623423626996292,0.08714575897507865,0.0849149877048681,2.018048861798305,2.9325,28.001631383344915,83.8858504573603,9.579252399410596,0.46286165691953585,0.388258191022894,2.105,0.007700789176022885,0.01770387078184442,14.82888719392972,0.225,0.0803643974376966,3,114.0630428088221
Green Leaf Mushrooms,Fujian cuisine,5.1,1.1445,0.0,190.2,0.9244,0.14155,0.45620000000000005,4.32275,10.745,29.03,147.9775,24.73,1.00725,0.77455,3.8499999999999996,0.00435,0.019,6.03,0.675,0.954,4,75.852625
Braised Pork with Scallions,Zhejiang cuisine,5.5,0.5261666666666667,0.0,106.805,1.2066799999999998,0.05386666666666667,0.05325,0.1092,21.983333333333334,27.170666666666666,23.044,4.8180000000000005,3.080033333333333,0.14147,0.34650000000000003,0.0189,0.15781,0.015,0.0526,0.0742,5,195.18420966666667
Winter Melon Eight-treasure Soup,Anhui cuisine,45.0,4.17,0.0,95.9,1.3965,0.02925,0.03975,1.1675,23.25,32.8,120.2325,33.12,0.89975,0.84775,6.01,0.0806,0.034999999999999996,5.63,0.05,0.07,4,91.6162285
Fan-shaped Golden Vegetable,Cantonese cuisine,30.0,2.7465833333333336,60.800000000000004,11.5,0.005,0.1547,0.46438333333333337,9.624333333333334,15.968333333333334,44.49666666666667,469.6308333333333,40.64083333333333,4.3990833333333335,2.0229916666666665,3.1313333333333335,0.199175,1.7856666666666667,0.15,3.9683931059632283,3.08535351645475,2,359.5342725
Jade Matsutake and Grilled Abalone,Cantonese cuisine,247.2,8.44675,1140.475,241.11,0.15,0.071325,0.8022,2.66775,84.92,387.7125,494.1325,83.8175,56.852,4.637825,57.8915,4.58555,1.201775,2.5,0.7155043335119583,0.5562916153952688,2,265.503905
Velvet Chicken Stewed with Sea Cucumber,Fujian cuisine,246.71333333333334,0.06683333333333334,0.0,88.25333333333333,6.2062333333333335,0.7912,0.34391666666666665,29.831333333333333,3.716666666666667,320.60166666666663,450.5733333333333,227.00666666666666,16.496666666666663,4.3269166666666665,77.51899999999999,0.15913333333333332,0.8483999999999999,1.32,5.776,2.052,1,463.63649833333335
Abalone with Sesame Sauce,Fujian cuisine,60.166666666666664,0.0545,0.0,5.673333333333333,4.4524333333333335,0.25405000000000005,0.13625000000000004,3.7537333333333334,1.4633333333333332,74.28333333333333,220.63666666666666,71.98166666666667,3.8633333333333333,1.3037666666666667,0.8445,0.031133333333333336,0.033633333333333335,0.014499999999999999,3.157166666666667,4.546833333333333,4,219.90390000000002
Wine-Fragrant Chicken,Jiangsu cuisine,128.33333333333334,1.8817333333333333,0.0,29.705833333333334,2.0170666666666666,0.13088500000000003,0.2718866666666667,15.180983333333332,0.3845,25.891333333333336,320.72700000000003,49.06466666666666,1.7398999999999998,2.8965833333333335,20.549666666666667,0.028,0.04285833333333333,0.66,2.2002,0.7337333333333333,2,252.95712199999994
